name,jitter,time,which
proftpd,0.1982260274577238,5.501,0
proftpd,-0.1406815407485684,5.48,0
proftpd,-0.692254433243632,5.343,0
proftpd,-0.0806534855534722,5.129,0
proftpd,-0.10440185346435142,5.237,0
proftpd,2.15652588947497,4.997,0
proftpd,0.45953744329614854,5.705,0
proftpd,-0.3505497679551243,5.638,0
proftpd,2.053010012086935,5.575,0
proftpd,-0.48419335084502596,5.261,0
proftpd,0.12921256920872068,5.161,0
proftpd,-2.20324509386526,3.957,0
proftpd,-1.8354695820052547,4.072,0
proftpd,-0.32138967823309517,5.449,0
proftpd,-0.10794660344996987,5.344,0
proftpd,-1.1061457390969613,5.177,0
proftpd,-0.08028263589701357,5.815,0
proftpd,-0.13017825906767164,5.714,0
proftpd,0.485788324545065,5.244,0
proftpd,-0.2937352408316617,3.532,0
proftpd,1.0663584457014479,3.462,0
proftpd,0.5313214226405855,3.366,0
proftpd,0.19740392606316035,5.405,0
proftpd,-0.2444352565830448,3.689,0
proftpd,0.6221667772172628,3.618,0
proftpd,-0.4811536335345286,5.232,0
proftpd,0.3551788881304663,3.408,0
proftpd,-1.6868138198933742,5.133,0
proftpd,0.953610517767808,5.316,0
proftpd,0.5298038357876413,5.43,0
proftpd,-1.0179144462054184,5.461,0
proftpd,0.439636358270987,5.217,0
proftpd,1.8962021976453847,5.349,0
proftpd,0.15152322842463747,5.335,0
proftpd,-0.5315241936921984,4.982,0
proftpd,-0.5188909713184973,5.185,0
proftpd,0.573071467649965,3.377,0
proftpd,0.4401459598395721,5.463,0
proftpd,-0.2678092329654991,5.456,0
proftpd,-0.07314646104630064,5.368,0
proftpd,-0.1461125593287785,5.154,0
proftpd,-0.37458369602688346,5.353,0
proftpd,-2.1722101003728307,5.397,0
proftpd,0.3505152724016946,5.242,0
proftpd,-1.421533395285067,5.397,0
proftpd,0.525878969856809,5.173,0
proftpd,-1.99752801337756,5.267,0
proftpd,-0.7511542109815853,5.252,0
proftpd,-0.7056950173080513,5.157,0
proftpd,2.4653645848328924,4.929,0
proftpd,-1.3425858616257447,5.364,0
proftpd,0.7795985928219911,3.944,0
proftpd,1.0771255812809897,5.292,0
proftpd,0.816541630418848,5.193,0
proftpd,-0.04303513046142271,3.811,0
proftpd,1.1851538495176088,5.164,0
proftpd,-1.24859638121678,5.356,0
proftpd,1.615941453461437,5.333,0
proftpd,0.07282084582044485,5.415,0
proftpd,2.013809467107097,5.359,0
proftpd,1.1077948889530826,5.369,0
proftpd,0.7515373306770963,5.165,0
proftpd,-0.4376712015105867,5.45,0
proftpd,-0.3247435351776846,5.342,0
proftpd,0.5627360124716901,5.174,0
proftpd,-0.7370304136555726,5.342,0
proftpd,1.0713673274901196,5.314,0
proftpd,0.14457008509990632,4.93,0
proftpd,0.9988477832039087,5.459,0
proftpd,-0.7791229897674039,5.456,0
proftpd,-1.12427577828101,5.144,0
proftpd,0.6850710123303544,5.395,0
proftpd,-0.10364092888184308,5.347,0
proftpd,0.4743314059935458,5.443,0
proftpd,-0.354807539406396,5.567,0
proftpd,-0.07985358459920784,3.966,0
proftpd,2.090830600826344,3.306,0
proftpd,-0.7287374509877158,3.005,0
proftpd,-1.754446694207506,5.105,0
proftpd,0.19154884618616447,5.299,0
proftpd,0.8712872568980768,5.146,0
proftpd,-1.8119167497084934,3.94,0
proftpd,-0.05213405458243001,5.34,0
proftpd,0.09831479805856515,5.367,0
proftpd,0.9856909062098256,5.201,0
proftpd,0.26517960626408715,3.501,0
proftpd,0.012817497221455634,5.594,0
proftpd,0.13932097321942857,5.372,0
proftpd,0.2258117218571838,5.189,0
proftpd,0.5148711829436852,5.151,0
proftpd,0.49064174137697497,5.511,0
proftpd,-0.5387157304399159,5.253,0
proftpd,0.7061277489340011,5.148,0
proftpd,-2.393699789299297,5.174,0
proftpd,0.9083837513086178,5.425,0
proftpd,1.0382604336165075,5.366,0
proftpd,-1.1839794529244556,3.66,0
proftpd,1.394975724884828,5.293,0
proftpd,-1.5976327318745722,5.262,0
proftpd,0.2354644965761918,3.404,0
proftpd,1.4183690894821728,5.323,0
proftpd,0.2209025589220796,5.25,0
proftpd,-0.5931180457340209,5.299,0
proftpd,0.6792561008189776,3.408,0
proftpd,-2.5738979999230507,5.343,0
proftpd,0.38776744624596154,5.183,0
proftpd,0.029581662242319406,5.353,0
proftpd,-0.02902451312346961,5.173,0
proftpd,0.5137757332117818,5.583,0
proftpd,-0.683225624309235,5.157,0
proftpd,-0.9772352894297442,5.315,0
proftpd,3.647895382471793,5.244,0
proftpd,-0.17764614132917797,5.446,0
proftpd,-0.6881051055707973,5.259,0
proftpd,0.5950622929968183,5.077,0
proftpd,-0.49734359309455706,5.156,0
proftpd,0.1948975422562233,5.274,0
proftpd,-0.3649807372155384,5.292,0
proftpd,1.155403267185402,3.967,0
proftpd,0.4633953256915507,5.166,0
proftpd,-1.0833166931955287,5.202,0
proftpd,-1.234327432179668,5.384,0
proftpd,-1.3963425672843444,3.983,0
proftpd,-1.794503766038602,2.734,0
proftpd,1.8057123236954276,3.924,0
proftpd,-1.7251527100911135,5.473,0
proftpd,-1.8062501813283098,5.356,0
proftpd,-0.29293989341731147,5.179,0
proftpd,1.10672973400194,4.97,0
proftpd,1.1343366122697822,5.179,0
proftpd,-0.759280991582394,5.253,0
proftpd,-1.4773416619953665,5.297,0
proftpd,-0.801018213666819,5.244,0
proftpd,0.5045456759176181,5.319,0
proftpd,-0.4486679610049714,5.17,0
proftpd,0.9222094486221616,5.09,0
proftpd,1.9374645553679588,2.373,0
proftpd,1.3194827129167928,5.335,0
proftpd,-0.5692218475390892,5.179,0
proftpd,0.7594184895726523,5.394,0
proftpd,0.0,2.373,1
proftpd,0.0,5.815,2
proftpd,0.0,5.015839160839161,3
proftpd,0.0,5.073920600426854,4
proftpd,0.0,4.957757721251468,4
rekonq,-1.8899613833795776,3.789,0
rekonq,-1.7300730265319009,4.22,0
rekonq,-1.3944280636975863,3.408,0
rekonq,1.2469771957297628,3.285,0
rekonq,-1.1376436903566352,3.624,0
rekonq,0.15144219963790026,3.499,0
rekonq,0.40235234298201056,5.515,0
rekonq,1.0313295825708813,5.482,0
rekonq,2.2978596057427185,5.289,0
rekonq,1.0111237959098947,2.315,0
rekonq,1.1762551494892997,5.133,0
rekonq,-0.29621538734749175,4.897,0
rekonq,-1.8208279108448595,4.018,0
rekonq,-1.5466683292138523,3.965,0
rekonq,-1.3209408965199008,3.841,0
rekonq,0.4085234222110624,3.676,0
rekonq,0.9774948719031541,4.597,0
rekonq,-0.3856354641346127,4.302,0
rekonq,-0.6589573251933561,4.041,0
rekonq,-0.17689028229661294,3.016,0
rekonq,-0.9762990845532217,3.967,0
rekonq,-0.38859409553918145,4.171,0
rekonq,-0.5703674653887469,6.869,0
rekonq,-0.9538685620229385,6.672,0
rekonq,-0.8807525497260724,2.908,0
rekonq,-1.724991926539708,4.396,0
rekonq,0.6530390792029562,4.292,0
rekonq,-1.1732166636966013,4.376,0
rekonq,-1.6820378787820771,3.81,0
rekonq,0.19032752228631494,3.69,0
rekonq,0.19926453432347105,3.873,0
rekonq,2.2301508201471067,3.694,0
rekonq,-0.7300472802624455,3.25,0
rekonq,-0.1400385321963975,3.113,0
rekonq,0.20579581543178668,3.226,0
rekonq,-0.2325352903679312,3.739,0
rekonq,0.27181689799339265,3.452,0
rekonq,-0.9817513477854455,2.91,0
rekonq,-0.8570100424261076,2.829,0
rekonq,-2.4394267415504305,2.506,0
rekonq,-0.53681873554263,2.292,0
rekonq,0.33748037585513313,3.544,0
rekonq,-0.007004836642314183,3.459,0
rekonq,0.8028596907879151,3.254,0
rekonq,-0.013766215442886708,3.822,0
rekonq,0.43092336545118004,3.72,0
rekonq,-0.7429661231300705,3.313,0
rekonq,0.6197087153267772,6.993,0
rekonq,-1.3687949249181195,3.175,0
rekonq,1.782344330252516,3.271,0
rekonq,-0.36814220062199976,2.422,0
rekonq,-0.16809024696573577,2.02,0
rekonq,0.993402053958976,1.891,0
rekonq,-0.48156028627284236,3.554,0
rekonq,1.4660720767888518,3.451,0
rekonq,0.7642153436594811,3.427,0
rekonq,0.3177259087797867,3.38,0
rekonq,0.5220175120261478,3.242,0
rekonq,0.1765438943674005,3.204,0
rekonq,-1.9688466062946008,4.175,0
rekonq,-1.098669566233593,5.055,0
rekonq,-0.04469240372846875,4.492,0
rekonq,-1.371788055909323,2.263,0
rekonq,-0.5272925022910213,3.554,0
rekonq,0.4807008585928782,7.012,0
rekonq,0.6270286424446827,3.103,0
rekonq,-2.1059245618889837,2.583,0
rekonq,-1.799930234589429,2.258,0
rekonq,1.1162530949744185,3.973,0
rekonq,-1.4750289437893849,3.835,0
rekonq,0.24089668774431916,3.623,0
rekonq,-0.39751656920014833,2.607,0
rekonq,-0.2188702139071599,2.372,0
rekonq,-0.03168133706675475,3.121,0
rekonq,1.7657677330192347,6.988,0
rekonq,0.45475211404534177,3.983,0
rekonq,-0.2397177639345271,4.258,0
rekonq,-0.20237601744226238,7.26,0
rekonq,-1.7912640280425989,7.151,0
rekonq,-1.0537115095699279,2.846,0
rekonq,-0.9608906075536069,4.376,0
rekonq,-1.3583276164563065,3.71,0
rekonq,-0.636113568498399,4.174,0
rekonq,0.3249546621146426,3.273,0
rekonq,0.8929426554672959,3.424,0
rekonq,0.40966641597843856,4.244,0
rekonq,0.36145359586974085,3.205,0
rekonq,0.2983195120976499,3.358,0
rekonq,-0.19378595622089428,2.672,0
rekonq,0.5209889165353663,2.111,0
rekonq,0.5611385779937229,3.227,0
rekonq,-0.6784854765527546,3.07,0
rekonq,-0.5743495676863204,3.606,0
rekonq,-1.2490048948044565,3.264,0
rekonq,0.6765742389709037,7.173,0
rekonq,0.9878718693705539,4.325,0
rekonq,-0.971494707677312,3.786,0
rekonq,1.209283236913765,3.616,0
rekonq,0.13400052464748463,2.389,0
rekonq,0.9956604347238485,1.648,0
rekonq,-1.6599545479537878,1.505,0
rekonq,-0.02764749212925051,1.397,0
rekonq,-0.1709461376970112,1.327,0
rekonq,-0.01255314861456021,2.165,0
rekonq,0.9120482018404807,4.687,0
rekonq,-1.0054823280681595,3.613,0
rekonq,-1.2618119754601833,4.455,0
rekonq,0.3166968033431349,4.128,0
rekonq,-0.8563309881292017,3.394,0
rekonq,-0.8417232403319311,4.963,0
rekonq,-0.11533427486356596,4.719,0
rekonq,0.5886831523766617,3.069,0
rekonq,-0.6828198240705096,3.072,0
rekonq,-0.38896112272729405,3.833,0
rekonq,-1.0013617502470578,5.528,0
rekonq,-0.9376011316111071,4.619,0
rekonq,0.005492305372038013,5.847,0
rekonq,-1.816112826917332,5.694,0
rekonq,0.9287022566183022,5.292,0
rekonq,0.24884827625973976,5.06,0
rekonq,0.15741289698716568,4.832,0
rekonq,1.0104744564016497,3.364,0
rekonq,0.8424709059635714,4.743,0
rekonq,-1.5198987661074725,3.868,0
rekonq,0.7637775709090642,4.485,0
rekonq,-0.7534933522823698,4.385,0
rekonq,-0.7389172729690471,1.939,0
rekonq,0.9340769499794209,4.639,0
rekonq,0.12225291770256329,3.589,0
rekonq,0.0,1.327,1
rekonq,0.0,7.26,2
rekonq,0.0,3.833046511627907,3
rekonq,0.0,3.941285440303192,4
rekonq,0.0,3.724807582952622,4
thttpd,-1.1457961445832259,4.008,0
thttpd,0.6299402337631418,3.074,0
thttpd,0.25914358603620635,3.251,0
thttpd,-3.0993477759550525,3.423,0
thttpd,-0.09807913457682685,3.126,0
thttpd,0.1630828293518407,2.205,0
thttpd,-0.40334950567853983,2.143,0
thttpd,0.41065196145116867,3.436,0
thttpd,1.1456604176136536,3.39,0
thttpd,1.2951380704797928,3.075,0
thttpd,-1.6115036034283914,3.019,0
thttpd,0.24923553157417588,2.978,0
thttpd,0.0,2.143,1
thttpd,0.0,4.008,2
thttpd,0.0,3.094,3
thttpd,0.0,3.2419264252009334,4
thttpd,0.0,2.9460735747990667,4
hiawatha,1.390089316084417,4.432,0
hiawatha,-0.2889333148621327,4.119,0
hiawatha,-0.7639946674232235,4.724,0
hiawatha,0.2938233674718046,5.11,0
hiawatha,-1.0597207528838573,5.033,0
hiawatha,0.4387736733425852,4.568,0
hiawatha,-0.37592531009907926,4.727,0
hiawatha,-0.35735647070605675,4.656,0
hiawatha,-0.7123141777594685,4.574,0
hiawatha,-0.4058248779739677,4.467,0
hiawatha,0.10125115067233205,3.604,0
hiawatha,0.18053110967768576,4.58,0
hiawatha,-1.0156408016726934,4.518,0
hiawatha,0.5633759609604237,4.439,0
hiawatha,1.1964477938962836,4.589,0
hiawatha,2.269962241654333,4.367,0
hiawatha,0.11009117976001775,4.452,0
hiawatha,0.700545982880233,4.552,0
hiawatha,0.9728150591912885,4.431,0
hiawatha,-1.8480871668019392,4.467,0
hiawatha,-1.187439977764033,4.146,0
hiawatha,-0.6935211955691514,4.63,0
hiawatha,-0.45220825861824343,5.093,0
hiawatha,0.26373191771692966,4.952,0
hiawatha,0.518488769932695,4.888,0
hiawatha,-0.8265504133092029,4.548,0
hiawatha,0.7966316127002696,4.588,0
hiawatha,0.4937424848253314,4.959,0
hiawatha,-1.4108494043462283,4.48,0
hiawatha,-1.4630950577009108,4.646,0
hiawatha,0.0,3.604,1
hiawatha,0.0,5.11,2
hiawatha,0.0,4.577966666666666,3
hiawatha,0.0,4.633693081363999,4
hiawatha,0.0,4.522240251969333,4
webkitgtk,0.2852800705440163,2.387,0
webkitgtk,-0.33952955061078705,2.223,0
webkitgtk,0.7310540807915881,2.138,0
webkitgtk,-0.7319864056984668,1.924,0
webkitgtk,-1.3228724851627869,1.284,0
webkitgtk,-1.0735463235750191,1.236,0
webkitgtk,1.2524979490604171,1.266,0
webkitgtk,0.2891749251541777,1.679,0
webkitgtk,-0.5478471472575452,1.594,0
webkitgtk,-1.3304684220190086,1.548,0
webkitgtk,-0.5965923234339028,1.606,0
webkitgtk,-1.738169287341596,2.37,0
webkitgtk,-0.06302206992648286,1.99,0
webkitgtk,0.894483496265768,1.928,0
webkitgtk,2.199570230805396,1.875,0
webkitgtk,-0.42351059912380035,1.783,0
webkitgtk,-0.4869952656832462,1.679,0
webkitgtk,-0.24655518426312065,1.572,0
webkitgtk,1.3169809736317017,1.548,0
webkitgtk,1.304724244182398,1.379,0
webkitgtk,-0.5029495000277713,1.971,0
webkitgtk,-1.3252663029675837,1.861,0
webkitgtk,-1.6529656328388267,1.4,0
webkitgtk,0.5237221456861118,1.241,0
webkitgtk,0.4258997321670558,1.609,0
webkitgtk,-0.24723306953087068,0.987,0
webkitgtk,1.6270255042743584,1.792,0
webkitgtk,0.016238490371530467,1.424,0
webkitgtk,-0.3982930889363431,1.389,0
webkitgtk,0.2518583187568753,1.814,0
webkitgtk,-0.5415418892488362,1.232,0
webkitgtk,-1.0554958648029464,1.203,0
webkitgtk,-0.06323961771710883,1.937,0
webkitgtk,-0.7157629669866173,1.416,0
webkitgtk,0.8839248143114898,1.831,0
webkitgtk,1.4633456621464571,1.895,0
webkitgtk,-1.4237263790438548,1.78,0
webkitgtk,0.32996216368514864,1.716,0
webkitgtk,0.8830624134545504,2.111,0
webkitgtk,-0.2786583517671476,2.051,0
webkitgtk,-0.46280910505625444,1.993,0
webkitgtk,-0.25848312855572103,1.572,0
webkitgtk,0.8070947287463401,1.131,0
webkitgtk,0.21229320804246243,1.715,0
webkitgtk,0.10986453152137153,1.725,0
webkitgtk,-0.41728537697716056,1.967,0
webkitgtk,0.8266456671899831,1.765,0
webkitgtk,-0.5324913620750742,1.807,0
webkitgtk,-1.224712981395954,1.726,0
webkitgtk,-0.5312895536387875,1.605,0
webkitgtk,-2.058433817764497,1.583,0
webkitgtk,0.5587501299785019,1.482,0
webkitgtk,0.48548412162047544,1.344,0
webkitgtk,0.7832529979540597,2.151,0
webkitgtk,-1.3420196103960773,1.946,0
webkitgtk,-0.7326437575238046,1.71,0
webkitgtk,-1.3263845458394752,1.514,0
webkitgtk,-0.35268217667268276,2.589,0
webkitgtk,-0.8976624155982766,1.899,0
webkitgtk,1.1952771788242462,1.805,0
webkitgtk,1.793340622291984,1.726,0
webkitgtk,-0.5532897924169571,1.616,0
webkitgtk,-1.0820983780224724,1.995,0
webkitgtk,-0.6824115763440243,1.906,0
webkitgtk,0.15187056963782133,1.885,0
webkitgtk,-0.05803160908411714,1.918,0
webkitgtk,1.2365251252990819,1.991,0
webkitgtk,-0.429086077106663,1.646,0
webkitgtk,0.0,0.987,1
webkitgtk,0.0,2.589,2
webkitgtk,0.0,1.7261911764705884,3
webkitgtk,0.0,1.7641137806239675,4
webkitgtk,0.0,1.688268572317209,4
openssl,0.6267513746640376,3.869,0
openssl,-0.3925006734660873,3.755,0
openssl,-0.056862498874795185,2.289,0
openssl,-1.5702661856879752,2.08,0
openssl,0.1080338956220883,2.402,0
openssl,-1.8106898804365892,2.642,0
openssl,0.568033039368797,2.683,0
openssl,-0.6819125993656237,1.279,0
openssl,0.48711098226398564,1.909,0
openssl,-0.9263186640354805,3.765,0
openssl,-3.647977759407532,1.95,0
openssl,1.4776448882118054,3.996,0
openssl,1.2875820794386839,3.91,0
openssl,1.9721049191694056,3.857,0
openssl,2.5238826176875446,3.81,0
openssl,-0.9831780815917789,3.329,0
openssl,-0.1724676860488777,3.238,0
openssl,0.5136135264285472,3.191,0
openssl,1.2927450921560737,3.411,0
openssl,0.28143545909453965,3.909,0
openssl,1.5125008558724133,2.06,0
openssl,1.4776770669361852,2.164,0
openssl,-0.5921859369094852,2.097,0
openssl,-2.052214447585404,2.057,0
openssl,0.9817889441221711,1.995,0
openssl,0.7875883462426725,1.927,0
openssl,1.6633632989940261,1.971,0
openssl,0.02030028389030526,2.111,0
openssl,0.10620170316343801,2.152,0
openssl,0.6251110749822401,2.238,0
openssl,1.0199443720947228,2.369,0
openssl,0.9315367568786772,2.417,0
openssl,1.7907260813259742,1.894,0
openssl,0.2351043622910284,3.74,0
openssl,-0.5200583712875817,2.644,0
openssl,0.22449463864374372,2.01,0
openssl,-0.9140665735250197,2.261,0
openssl,-2.0394914818869796,3.819,0
openssl,-0.6359627306962825,3.831,0
openssl,0.8440845375657288,1.024,0
openssl,0.0,1.024,1
openssl,0.0,3.996,2
openssl,0.0,2.701375,3
openssl,0.0,2.835272510018307,4
openssl,0.0,2.567477489981693,4
firefox,-0.16959849550466466,1.385,0
firefox,-0.8681633985391675,0.797,0
firefox,0.9676832009542241,1.301,0
firefox,0.022134990203724628,1.228,0
firefox,0.10652286807014986,1.172,0
firefox,0.13078434421847412,0.964,0
firefox,0.2404253474425264,0.872,0
firefox,1.2231719081951309,0.829,0
firefox,-2.402263869965977,1.085,0
firefox,-0.21644585465748145,1.103,0
firefox,-0.5605667957522481,0.998,0
firefox,1.1094383103624994,0.879,0
firefox,1.2595877788162968,1.475,0
firefox,1.1268270490816312,1.515,0
firefox,-0.9341879106413511,1.514,0
firefox,-1.0308816651511434,1.462,0
firefox,-1.421927707765784,1.468,0
firefox,1.2213718427705318,0.885,0
firefox,0.12758765867352817,1.63,0
firefox,1.5823151308698014,1.465,0
firefox,0.43477416631717936,1.374,0
firefox,-0.706187168373682,0.989,0
firefox,0.28160274590981277,1.441,0
firefox,-0.30925773816995233,1.609,0
firefox,0.2050376318080213,1.675,0
firefox,0.0,0.797,1
firefox,0.0,1.675,2
firefox,0.0,1.2446,3
firefox,0.0,1.3011703396961105,4
firefox,0.0,1.1880296603038893,4
